date,week,location,latitude,longitude,location_type,location_id,location_name,collective_bargaining,education,environment,executive,guns,healthcare,immigration,police,race_confed,supreme_court,women,other
6/30/18,6/25/18,"Green Bay, WI",44.519,-88.02,CBSA,24580,"Green Bay, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Oshkosh, WI",44.025,-88.543,CBSA,36780,"Oshkosh-Neenah, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Stevens Point, WI",44.524,-89.575,CBSA,44620,"Stevens Point, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Wisconsin Rapids, WI",44.384,-89.817,CBSA,49220,"Wisconsin Rapids-Marshfield, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"St. George, Staten Island, NY",40.643,-74.08,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Wethersfield, CT",41.706,-72.66,CBSA,25540,"Hartford-West Hartford-East Hartford, CT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"New Haven, CT",41.308,-72.928,CBSA,35300,"New Haven-Milford, CT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"South Park, Lawrence, KS",38.962,-95.235,CBSA,29940,"Lawrence, KS",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Arlington Heights, IL",42.088,-87.981,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Elgin, IL",42.035,-88.283,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Barrington, IL",42.154,-88.136,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Downers Grove, IL",41.809,-88.011,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Naples, FL",26.142,-81.795,CBSA,34940,"Naples-Immokalee-Marco Island, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Billings, MT",45.783,-108.501,CBSA,13740,"Billings, MT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Rockford, IL",42.271,-89.094,CBSA,40420,"Rockford, IL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Gulfport, FL",27.748,-82.703,CBSA,45300,"Tampa-St. Petersburg-Clearwater, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Wisner Park, Elmira, NY",42.09,-76.808,CBSA,21300,"Elmira, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Ithaca, NY",42.444,-76.502,CBSA,27060,"Ithaca, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"El Paso, TX",31.762,-106.485,CBSA,21340,"El Paso, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Evergreen Rotary Park, Bremerton, WA",47.575,-122.629,CBSA,14740,"Bremerton-Silverdale, WA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Shorewood, WI",43.089,-87.888,CBSA,33340,"Milwaukee-Waukesha-West Allis, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Appleton, WI",44.262,-88.415,CBSA,11540,"Appleton, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Burns Park, La Crosse, WI",43.812,-91.246,CBSA,29100,"La Crosse-Onalaska, WI-MN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Miami, FL",25.762,-80.192,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Lynchburg, VA",37.414,-79.142,CBSA,31340,"Lynchburg, VA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Capitol Square, Richmond, VA",37.539,-77.434,CBSA,40060,"Richmond, VA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Buffalo, NY",42.886,-78.878,CBSA,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Wausau, WI",44.959,-89.63,CBSA,48140,"Wausau, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Onancock, VA",37.712,-75.749,county,51001,Accomack County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Roseburg, OR",43.217,-123.342,CBSA,40700,"Roseburg, OR",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Redmond, OR",44.273,-121.174,CBSA,13460,"Bend-Redmond, OR",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Sacramento, CA",38.582,-121.494,CBSA,40900,"Sacramento--Roseville--Arden-Arcade, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Greenville, NC",35.613,-77.366,CBSA,24780,"Greenville, NC",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Farmington, NM",36.728,-108.219,CBSA,22140,"Farmington, NM",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Port St. Lucie, FL",27.273,-80.358,CBSA,38940,"Port St. Lucie, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"St. George, UT",37.097,-113.568,CBSA,41100,"St. George, UT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Newburyport, MA",42.813,-70.877,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bedminster, NJ",40.669,-74.68,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Leonia, NJ",40.861,-73.988,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Woodbury, NJ",39.838,-75.153,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Pinetop, AZ",34.143,-109.96,CBSA,43320,"Show Low, AZ",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Payson, AZ",34.231,-111.325,CBSA,37740,"Payson, AZ",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bisbee, AZ",31.448,-109.928,CBSA,43420,"Sierra Vista-Douglas, AZ",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"San Luis, AZ",32.487,-114.782,CBSA,49740,"Yuma, AZ",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Flagstaff, AZ",35.198,-111.651,CBSA,22380,"Flagstaff, AZ",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Portland, ME",43.661,-70.255,CBSA,38860,"Portland-South Portland, ME",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Patterson Park, Baltimore, MD",39.29,-76.576,CBSA,12580,"Baltimore-Columbia-Towson, MD",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Scottsbluff, NE",41.867,-103.667,CBSA,42420,"Scottsbluff, NE",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Boca Raton, FL",26.368,-80.129,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bozeman, MT",45.677,-111.043,CBSA,14580,"Bozeman, MT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Richmond, CA",37.936,-122.348,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Berkeley, CA",37.872,-122.273,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Riverside, CA",33.953,-117.396,CBSA,40140,"Riverside-San Bernardino-Ontario, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Raleigh, NC",35.78,-78.638,CBSA,39580,"Raleigh, NC",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Delaney Park, Anchorage, AK",61.213,-149.896,CBSA,11260,"Anchorage, AK",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Vallejo, CA",38.104,-122.257,CBSA,46700,"Vallejo-Fairfield, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Lafayette, IN",40.417,-86.875,CBSA,29200,"Lafayette-West Lafayette, IN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Vermillion, SD",42.779,-96.929,CBSA,46820,"Vermillion, SD",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Sioux Falls, SD",43.545,-96.731,CBSA,43620,"Sioux Falls, SD",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Rapid City, SD",44.081,-103.231,CBSA,39660,"Rapid City, SD",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Idaho Falls, ID",43.492,-112.034,CBSA,26820,"Idaho Falls, ID",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Binghamton, NY",42.099,-75.918,CBSA,13780,"Binghamton, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Palm Springs, CA",33.83,-116.545,CBSA,40140,"Riverside-San Bernardino-Ontario, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Eau Gallie Causeway, Melbourne, FL",28.133,-80.615,CBSA,37340,"Palm Bay-Melbourne-Titusville, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Denton, TX",33.215,-97.133,CBSA,19100,"Dallas-Fort Worth-Arlington, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Omaha, NE",41.252,-95.998,CBSA,36540,"Omaha-Council Bluffs, NE-IA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Lanesboro, MN",43.719,-91.976,CBSA,40340,"Rochester, MN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bar Harbor, ME",44.388,-68.204,county,23009,Hancock County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Concord, NH",43.208,-71.538,CBSA,18180,"Concord, NH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Conway, NH",43.979,-71.12,county,33003,Carroll County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Wellington Common Park, Boston, MA",42.342,-71.083,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Portsmouth, NH",43.072,-70.763,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Marshalltown, IA",42.049,-92.908,CBSA,32260,"Marshalltown, IA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"San Antonio, TX",29.424,-98.494,CBSA,41700,"San Antonio-New Braunfels, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Hammond, IN",41.583,-87.5,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Daytona Beach, FL",29.211,-81.023,CBSA,19660,"Deltona-Daytona Beach-Ormond Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"DeLand, FL",29.028,-81.303,CBSA,19660,"Deltona-Daytona Beach-Ormond Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Courthouse Square, Dayton, OH",39.76,-84.192,CBSA,19380,"Dayton, OH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Dodge City, KS",37.753,-100.017,CBSA,19980,"Dodge City, KS",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Winston-Salem, NC",36.1,-80.244,CBSA,49180,"Winston-Salem, NC",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Saginaw, MI",43.419,-83.951,CBSA,40980,"Saginaw, MI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Jackson, MI",42.246,-84.401,CBSA,27100,"Jackson, MI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Provo, UT",40.234,-111.659,CBSA,39340,"Provo-Orem, UT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bridgewater, MA",41.99,-70.975,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Chattanooga, TN",35.046,-85.31,CBSA,16860,"Chattanooga, TN-GA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Burlington, NC",36.096,-79.438,CBSA,15500,"Burlington, NC",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Great Falls, MT",47.494,-111.283,CBSA,24500,"Great Falls, MT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Great Falls, MT",47.494,-111.283,CBSA,24500,"Great Falls, MT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Canton, NY",44.596,-75.169,CBSA,36300,"Ogdensburg-Massena, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Plattsburgh, NY",44.699,-73.453,CBSA,38460,"Plattsburgh, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bakersfield, CA",35.373,-119.019,CBSA,12540,"Bakersfield, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Augusta, ME",44.311,-69.779,CBSA,12300,"Augusta-Waterville, ME",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Barre, VT",44.197,-72.502,CBSA,12740,"Barre, VT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Essex Junction, VT",44.491,-73.111,CBSA,15540,"Burlington-South Burlington, VT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Saranac Lake, NY",44.329,-74.131,CBSA,31660,"Malone, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Rouses Point, NY",44.994,-73.365,CBSA,38460,"Plattsburgh, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Santa Rosa, CA",38.44,-122.714,CBSA,42220,"Santa Rosa, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Sebastopol, CA",38.402,-122.824,CBSA,42220,"Santa Rosa, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Deming Park, Warwick, NY",41.252,-74.355,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Eau Claire, WI",44.811,-91.498,CBSA,20740,"Eau Claire, WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Cookeville, TN",36.163,-85.502,CBSA,18260,"Cookeville, TN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Grand Junction, CO",39.064,-108.551,CBSA,24300,"Grand Junction, CO",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Martinsville, VA",36.692,-79.873,CBSA,32300,"Martinsville, VA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Tupelo, MS",34.258,-88.703,CBSA,46180,"Tupelo, MS",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Youngstown, PA",40.28,-79.366,CBSA,38300,"Pittsburgh, PA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Chadron, NE",42.829,-103,county,31045,Dawes County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Auburn, ME",44.098,-70.231,CBSA,30340,"Lewiston-Auburn, ME",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Manchester, VT",43.164,-73.072,CBSA,13540,"Bennington, VT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bennington, VT",42.878,-73.197,CBSA,13540,"Bennington, VT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Chico, CA",39.728,-121.837,CBSA,17020,"Chico, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Paris, TX",33.661,-95.556,CBSA,37580,"Paris, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Paris, TX",33.661,-95.556,CBSA,37580,"Paris, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Esther Short Park, Vancouver, WA",45.627,-122.675,CBSA,38900,"Portland-Vancouver-Hillsboro, OR-WA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Everman Park, Abilene, TX",32.449,-99.734,CBSA,10180,"Abilene, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Port Angeles, WA",48.118,-123.431,CBSA,38820,"Port Angeles, WA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Albany, OR",33.77,-118.194,CBSA,31080,"Los Angeles-Long Beach-Anaheim, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Corvallis, OR",44.565,-123.262,CBSA,18700,"Corvallis, OR",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Colorado Springs, CO",38.834,-104.821,CBSA,17820,"Colorado Springs, CO",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Cheyenne, WY",41.14,-104.82,CBSA,16940,"Cheyenne, WY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Salisbury, NC",35.671,-80.474,CBSA,16740,"Charlotte-Concord-Gastonia, NC-SC",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Hanover, NH",43.702,-72.29,CBSA,17200,"Claremont-Lebanon, NH-VT",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Medford, OR",42.327,-122.876,CBSA,32780,"Medford, OR",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Wichita, KS",37.687,-97.33,CBSA,48620,"Wichita, KS",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Richland, WA",46.286,-119.284,CBSA,28420,"Kennewick-Richland, WA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Sarasota, FL",27.336,-82.531,CBSA,35840,"North Port-Sarasota-Bradenton, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Mountain View, CA",37.386,-122.084,CBSA,41940,"San Jose-Sunnyvale-Santa Clara, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Deer Park, TX",29.705,-95.124,CBSA,26420,"Houston-The Woodlands-Sugar Land, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Shreveport, LA",32.525,-93.75,CBSA,43340,"Shreveport-Bossier City, LA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Lake Charles, LA",30.227,-93.217,CBSA,29340,"Lake Charles, LA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Detroit Lakes, MN",46.817,-95.845,county,27005,Becker County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Santa Barbara, CA",34.421,-119.698,CBSA,42200,"Santa Maria-Santa Barbara, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Ketchikan, AK",55.342,-131.646,CBSA,28540,"Ketchikan, AK",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Queens, New York, NY",40.728,-73.795,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"County Courthouse, Bloomington, IN",39.167,-86.534,CBSA,14020,"Bloomington, IN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Glenwood Springs, CO",39.551,-107.325,CBSA,24060,"Glenwood Springs, CO",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Willmar, MN",45.122,-95.049,CBSA,48820,"Willmar, MN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Shawsheen Square, Andover, MA",42.66,-71.157,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Visalia, CA",36.33,-119.292,CBSA,47300,"Visalia-Porterville, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Redding, CA",40.587,-122.392,CBSA,39820,"Redding, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Brownsville, TX",25.902,-97.497,CBSA,15180,"Brownsville-Harlingen, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Kodiak, AK",57.79,-152.407,county,2150,Kodiak Island Borough,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Madison County Courthouse, Jackson, TN",35.614,-88.819,CBSA,27180,"Jackson, TN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Henderson County Courthouse, Athens, TX",32.205,-95.854,CBSA,11980,"Athens, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Cape Girardeau, MO",37.306,-89.518,CBSA,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Vinalhaven, ME",44.049,-68.837,county,23013,Knox County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Florence, AL",34.8,-87.677,CBSA,22520,"Florence-Muscle Shoals, AL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"South Whidbey, WA",47.998,-122.44,CBSA,36020,"Oak Harbor, WA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Albert Lea, MN",43.648,-93.369,CBSA,10660,"Albert Lea, MN",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Lumpkin, GA",32.051,-84.799,county,13259,Stewart County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Lucy Park, Wichita Falls, TX",33.917,-98.517,CBSA,48660,"Wichita Falls, TX",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Sitka, AK",57.053,-135.33,county,2220,Sitka City and Borough,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Montgomery, AL",32.367,-86.3,CBSA,33860,"Montgomery, AL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Monterey, CA",36.6,-121.895,CBSA,41500,"Salinas, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Cobleskill, NY",42.678,-74.485,CBSA,10580,"Albany-Schenectady-Troy, NY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Friday Harbor, WA",48.534,-123.017,county,53055,San Juan County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Conway, AR",35.089,-92.442,CBSA,30780,"Little Rock-North Little Rock-Conway, AR",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Taos, NM",36.407,-105.573,CBSA,45340,"Taos, NM",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"MacClenny, FL",30.282,-82.122,CBSA,27260,"Jacksonville, FL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Bainbridge Park, Fort Bragg, CA",39.445,-123.801,CBSA,46380,"Ukiah, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Viroqua, WI",43.557,-90.889,county,55123,Vernon County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Macomb, MI",42.665,-82.929,CBSA,19820,"Detroit-Warren-Dearborn, MI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Quincy, IL",39.936,-91.41,CBSA,39500,"Quincy, IL-MO",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Frankfort, IL",41.496,-87.849,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Highland Park, IL",42.182,-87.8,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Glenview, IL",42.07,-87.788,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Ottawa, IL",41.346,-88.843,CBSA,36860,"Ottawa-Peru, IL",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Aurora, IL",41.761,-88.32,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Providence, RI",41.824,-71.413,CBSA,39300,"Providence-Warwick, RI-MA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Cranston, RI",41.78,-71.437,CBSA,39300,"Providence-Warwick, RI-MA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Carson City, NV",39.164,-119.767,CBSA,16180,"Carson City, NV",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Grass Valley, NV",39.219,-121.061,CBSA,46020,"Truckee-Grass Valley, CA",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Town Square, Jackson, WY",43.48,-110.762,CBSA,27220,"Jackson, WY-ID",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Pinedale, WY",42.868,-109.863,county,56035,Sublette County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Gillette, WY",44.291,-105.502,CBSA,23940,"Gillette, WY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Sheridan, WY",44.797,-106.956,CBSA,43260,"Sheridan, WY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Laramie, WY",41.311,-105.591,CBSA,29660,"Laramie, WY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Madisonville, KY",37.328,-87.499,CBSA,31580,"Madisonville, KY",0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Morehead, KY",38.184,-83.433,county,21205,Rowan County,0,0,0,0,0,0,1,0,0,0,0,0
6/30/18,6/25/18,"Pikeville, KY",37.479,-82.519,county,21195,Pike County,0,0,0,0,0,0,1,0,0,0,0,0
